date,open,high,low,close,volume
2025-03-03,171.036630,172.469150,165.067807,166.142197,40770500
2025-03-04,165.376186,172.389540,164.938470,170.031860,45388000
2025-03-05,169.633977,172.877032,168.181557,172.120987,30954900
2025-03-06,169.643917,173.901677,169.614074,171.454468,28302000
2025-03-07,170.370108,174.060837,169.385262,172.956604,27385800
2025-03-10,167.578485,167.777687,163.027003,165.198166,43604000
2025-03-11,164.242051,166.074595,160.716381,163.375565,39587400
2025-03-12,165.905299,166.961003,162.867650,166.433151,28372400
2025-03-13,165.367467,165.457114,161.453393,162.100754,31756200
2025-03-14,162.608708,165.815667,161.792022,164.819717,31995900
2025-03-17,164.361566,165.626426,163.007074,163.624557,31184300
2025-03-18,163.017029,163.584728,156.085228,160.019226,42074800
2025-03-19,161.104803,165.198157,160.347887,163.226181,34275600
2025-03-20,160.915596,164.222141,160.308066,162.140610,28138500
2025-03-21,160.557037,163.574763,160.238325,163.325775,36625800
2025-03-24,166.393294,167.638231,164.471104,167.000809,30879100
2025-03-25,168.295569,169.938895,167.638254,169.869171,24174400
2025-03-26,168.315477,168.923007,164.172324,164.391434,28901600
2025-03-27,163.963205,164.749999,161.343852,161.582886,24508300
2025-03-28,159.839964,161.164579,153.007749,153.704910,48669300
2025-03-31,152.489855,154.910005,150.049781,154.013657,54603500
2025-04-01,152.997799,157.459665,152.997799,156.433838,30672900
2025-04-02,154.521571,157.768377,154.073397,156.403915,25041700
2025-04-03,150.497947,152.161181,149.780862,150.109528,46883400
2025-04-04,147.410496,150.458115,144.791159,145.010269,62259500
2025-04-07,140.976674,152.230908,139.960801,146.155609,76794100
2025-04-08,150.607503,151.623375,142.450673,144.113907,52200200
2025-04-09,143.835055,158.903779,143.327126,158.067184,70406200
2025-04-10,155.905953,157.081182,149.322725,152.201035,48022000
2025-04-11,152.280678,157.031362,152.201015,156.503510,33636200
2025-04-14,159.351946,161.064981,156.921826,158.425720,30333000
2025-04-15,158.485465,159.003348,154.581344,155.676880,27551500
2025-04-16,152.479905,155.258598,150.896333,152.708969,28187400
2025-04-17,153.665088,154.053508,147.898545,150.547775,33046600
2025-04-21,148.276990,148.346699,145.508251,147.071884,26049100
2025-04-22,148.286939,151.573576,147.938351,150.856491,26971800
2025-04-23,154.979721,156.891942,153.187008,154.720779,31128800
2025-04-24,155.517515,158.943584,155.158973,158.634842,45894000
2025-04-25,164.401420,165.427247,160.387729,161.304016,56034000
2025-04-28,161.772093,162.489178,157.957619,159.959473,29745800
2025-04-29,159.670662,160.088959,156.882000,159.511307,26809000
2025-04-30,157.340113,158.624897,154.770562,158.156799,34981100
2025-05-01,159.800119,161.294044,158.266364,160.646683,30203200
2025-05-02,162.748132,164.301811,161.214361,163.365616,25715000
2025-05-05,162.339801,164.720120,162.060936,163.544907,21341800
2025-05-06,161.513159,164.132511,160.537132,162.568863,21277200
